SampleID,Cruise,Station,Latitude,Longitude,Depth,Longhurst_Short,Longhurst_Long,Plas_Domain,Domain,Kingdom,Phylum,Class,Order,Family,Genus,Species,ASV_name,Raw.Sequence.Counts,Temperature,Salinity,Oxygen,Silicate,NO2,NO3,NOx,NH3,PO4
P16S-S70-N28,P16S,Station_70,-50.5,-150,400.03,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Spirotrichea,Choreotrichida,Leegaardiellidae_B,Leegaardiella,Leegaardiella_sp.,GRUMP196759,33.8461773117254,8,34.48,244.5,5.55,0,18.86,18.86,,1.33
P16S-S70-N28,P16S,Station_70,-50.5,-150,400.03,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Spongosphaeridae,Spongosphaera,Spongosphaera_streptacantha,GRUMP196761,33.8461773117254,8,34.48,244.5,5.55,0,18.86,18.86,,1.33
P16S-S70-N28,P16S,Station_70,-50.5,-150,400.03,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Excavata,Discoba,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.,GRUMP196762,28.2051477597712,8,34.48,244.5,5.55,0,18.86,18.86,,1.33
P16S-S70-N28,P16S,Station_70,-50.5,-150,400.03,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,,,,,GRUMP196767,22.564118207817,8,34.48,244.5,5.55,0,18.86,18.86,,1.33
P16S-S70-N28,P16S,Station_70,-50.5,-150,400.03,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Apostomatia,,,,GRUMP196768,16.9230886558627,8,34.48,244.5,5.55,0,18.86,18.86,,1.33
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Clausocalanus,Clausocalanus_furcatus,GRUMP110763,354.178451290591,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_A,Acantharea_A_X,Acanthoplegma,Acanthoplegma_sp.,GRUMP117711,228.853768526228,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Opisthokonta,Metazoa,Cnidaria,Cnidaria_X,Hydrozoa,Aglaura,Aglaura_hemistoma,GRUMP118222,299.689458784346,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_A,Acantharea_A_X,Acanthoplegma,Acanthoplegma_sp.,GRUMP117714,114.426884263114,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-IV_X,RAD-B_X_Group-IV_XX,RAD-B_X_Group-IV_XX_sp.,GRUMP100889,212.507070774355,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Liosphaeroidea_X,Liosphaeroidea_XX,Liosphaeroidea_XX_sp.,GRUMP131191,1002.5974621149,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Liosphaeroidea_X,Liosphaeroidea_XX,Liosphaeroidea_XX_sp.,GRUMP126665,855.477182348043,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,,,GRUMP117728,152.569179017485,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Astrosphaeridae,Heliosphaera,Heliosphaera_sp.,GRUMP131171,239.751567027477,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,,,,GRUMP121804,54.4889925062448,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-II,RAD-B_X_Group-II_X,RAD-B_X_Group-II_X_sp.,GRUMP100865,283.342761032473,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Opisthokonta,Metazoa,Cnidaria,Cnidaria_X,Hydrozoa,,,GRUMP128510,223.404869275604,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Spumellaria_1,Spumellaria_1_X,Spumellaria_1_X_sp.,GRUMP114195,354.178451290591,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-IVb,RAD-B_X_Group-IVb_X,RAD-B_X_Group-IVb_X_sp.,GRUMP104723,59.9378917568693,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,,,GRUMP107301,261.547164029975,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_C,Acantharea_C3,,,GRUMP127912,119.875783513739,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Gyrodinium,Gyrodinium_dominans,GRUMP104187,16.3466977518734,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-A,RAD-A_X,RAD-A_Xb,RAD-A_Xb_X,RAD-A_Xb_X_sp.,GRUMP128512,223.404869275604,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-A,RAD-A_X,RAD-A_Xb,RAD-A_Xb_X,RAD-A_Xb_X_sp.,GRUMP113762,212.507070774355,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Spumellaria_1,Spumellaria_1_X,Spumellaria_1_X_sp.,GRUMP131229,457.707537052456,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,,,,GRUMP128520,2375.72007327227,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Acanthodesmidae,Amphispyris,Amphispyris_costata,GRUMP128526,59.9378917568693,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Spongopylidae,Schizodiscus,,GRUMP118180,70.8356902581182,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,,,,GRUMP125251,277.893861781848,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-Ic,RAD-B_X_Group-Ic_X,RAD-B_X_Group-Ic_X_sp.,GRUMP135174,223.404869275604,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Liosphaeroidea_X,Liosphaeroidea_XX,Liosphaeroidea_XX_sp.,GRUMP169590,686.561305578684,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Spumellaria_1,Spumellaria_1_X,Spumellaria_1_X_sp.,GRUMP167808,250.649365528726,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Opisthokonta,Metazoa,Ctenophora,Ctenophora_X,Ctenophora_XX,Ctenophora_XXX,Ctenophora_XXX_sp.,GRUMP101729,326.933955037469,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Stylodictyidae,Stylodictya,,GRUMP122077,10.897798501249,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,Taxopodida,Sticholonche,Sticholonche_sp.,GRUMP128521,27.2444962531224,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-C,RAD-C_X,RAD-C_Xa,RAD-C_Xa_X,RAD-C_Xa_X_sp.,GRUMP117745,16.3466977518734,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Astrosphaeridae,Heliosphaera,Heliosphaera_sp.,GRUMP128537,1416.71380516236,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-Ib,RAD-B_X_Group-Ib_X,RAD-B_X_Group-Ib_X_sp.,GRUMP118618,54.4889925062448,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,,,,GRUMP117748,43.5911940049958,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Pterocorythidae,Pterocorys,,GRUMP128527,1057.08645462115,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-If,RAD-B_X_Group-If_X,RAD-B_X_Group-If_X_sp.,GRUMP132155,147.120279766861,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Astrosphaeridae,Heliosphaera,Heliosphaera_aff_actinota,GRUMP127913,125.324682764363,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-Ib,RAD-B_X_Group-Ib_X,RAD-B_X_Group-Ib_X_sp.,GRUMP119701,49.0400932556203,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,Paracyclopina,Paracyclopina_nana,GRUMP129040,822.783786844297,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,,,GRUMP124169,108.97798501249,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,Taxopodida,Sticholonche,Sticholonche_sp.,GRUMP112760,92.6312872606162,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Cercozoa,Endomyxa,Endomyxa_X,Endo4-lineage,Endo4-lineage_X,Endo4-lineage_X_sp.,GRUMP117738,59.9378917568693,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_3,Acantharea_3a,Acantharea_3a_X,Acantharea_3a_X_sp.,GRUMP132162,16.3466977518734,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_F,,,,GRUMP118641,54.4889925062448,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-III,RAD-B_X_Group-III_X,RAD-B_X_Group-III_X_sp.,GRUMP108105,92.6312872606162,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,Apostomatia,Opalinopsidae,Chromidina,Chromidina_sp.,GRUMP121544,38.1422947543714,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-C,RAD-C_X,RAD-C_Xb,RAD-C_Xb_X,RAD-C_Xb_X_sp.,GRUMP134545,92.6312872606162,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_C,Acantharea_C3,Litholophus,Litholophus_spB,GRUMP128586,179.813675270608,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Dinophyceae_X,Dinophyceae_XX,Abedinium,Abedinium_dasypus,GRUMP138388,49.0400932556203,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,,,,,GRUMP119949,21.7955970024979,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_C,Acantharea_C2,Gigartacon_C2,Gigartacon_C2 _fragilis,GRUMP127946,98.0801865112406,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-A,RAD-A_X,RAD-A_Xa,RAD-A_Xa_X,RAD-A_Xa_X_sp.,GRUMP129057,43.5911940049958,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-Ic,RAD-B_X_Group-Ic_X,RAD-B_X_Group-Ic_X_sp.,GRUMP124200,65.3867910074938,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Cercozoa,Phaeodarea,Phaeogromida,Medusettidae,Medusetta,Medusetta_parthenopaea,GRUMP196847,27.2444962531224,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Oligohymenophorea,OLIGO5,OLIGO5_X,OLIGO5_XX,OLIGO5_XX_sp.,GRUMP118619,38.1422947543714,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Lophophaenidae,Peromelissa,Peromelissa_tricuspidata,GRUMP196848,54.4889925062448,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Alveolata,Dinoflagellata,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,Protoperidinium_conicum,GRUMP196849,54.4889925062448,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,RAD-B,RAD-B_X,RAD-B_X_Group-IVc,RAD-B_X_Group-IVc_X,RAD-B_X_Group-IVc_X_sp.,GRUMP196850,54.4889925062448,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Euchitoniidae,,,GRUMP196851,49.0400932556203,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Nassellaria_3,Nassellaria_3_X,Nassellaria_3_X_sp.,GRUMP196852,49.0400932556203,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,NASSO_1,NASSO_1_sp.,GRUMP170914,16.3466977518734,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,,,,GRUMP147112,10.897798501249,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Eucyrtidiidae,Eucyrtidium,Eucyrtidium_hexastichum,GRUMP140108,27.2444962531224,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Excavata,Discoba,Diplonemea,Diplonemida,Eupelagonemidae,Eupelagonemidae_X,Eupelagonemidae_X_sp.,GRUMP196858,10.897798501249,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N30,P16S,Station_70,-50.5,-150,301.26,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Alveolata,Ciliophora,Nassophorea,Nassophorea_X,Discotrichidae,,,GRUMP196859,10.897798501249,8.77,34.56,255.2,3.95,0.01,15.06,15.07,,1.09
P16S-S70-N32,P16S,Station_70,-50.5,-150,202.04,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Nassellaria,Collophidiidae,Collophidium,,GRUMP117712,40.0628941684665,9.14,34.6,268.9,2.56,0.01,11.81,11.82,,0.89
P16S-S70-N32,P16S,Station_70,-50.5,-150,202.04,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_A,Acantharea_A_X,Acanthoplegma,Acanthoplegma_sp.,GRUMP117711,560.880518358531,9.14,34.6,268.9,2.56,0.01,11.81,11.82,,0.89
P16S-S70-N32,P16S,Station_70,-50.5,-150,202.04,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Opisthokonta,Metazoa,Arthropoda,Crustacea,Maxillopoda,,,GRUMP107298,405.636803455724,9.14,34.6,268.9,2.56,0.01,11.81,11.82,,0.89
P16S-S70-N32,P16S,Station_70,-50.5,-150,202.04,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_F,Acantharea_F3,,,GRUMP110487,50.0786177105832,9.14,34.6,268.9,2.56,0.01,11.81,11.82,,0.89
P16S-S70-N32,P16S,Station_70,-50.5,-150,202.04,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_A,Acantharea_A_X,Acanthoplegma,Acanthoplegma_sp.,GRUMP117714,110.172958963283,9.14,34.6,268.9,2.56,0.01,11.81,11.82,,0.89
P16S-S70-N32,P16S,Station_70,-50.5,-150,202.04,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Astrosphaeridae,Cladococcus,Cladococcus_scoparius,GRUMP124167,70.1100647948164,9.14,34.6,268.9,2.56,0.01,11.81,11.82,,0.89
P16S-S70-N32,P16S,Station_70,-50.5,-150,202.04,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Opisthokonta,Metazoa,Cnidaria,Cnidaria_X,Hydrozoa,,,GRUMP104866,145.227991360691,9.14,34.6,268.9,2.56,0.01,11.81,11.82,,0.89
P16S-S70-N32,P16S,Station_70,-50.5,-150,202.04,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Liosphaeroidea_X,Liosphaeroidea_XX,Liosphaeroidea_XX_sp.,GRUMP131191,280.440259179266,9.14,34.6,268.9,2.56,0.01,11.81,11.82,,0.89
P16S-S70-N32,P16S,Station_70,-50.5,-150,202.04,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Liosphaeroidea_X,Liosphaeroidea_XX,Liosphaeroidea_XX_sp.,GRUMP126665,155.243714902808,9.14,34.6,268.9,2.56,0.01,11.81,11.82,,0.89
P16S-S70-N32,P16S,Station_70,-50.5,-150,202.04,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Polycystinea,Spumellaria,Astrosphaeridae,Heliosphaera,Heliosphaera_sp.,GRUMP131171,300.471706263499,9.14,34.6,268.9,2.56,0.01,11.81,11.82,,0.89
P16S-S70-N32,P16S,Station_70,-50.5,-150,202.04,SANT,Westerlies - Subantarctic Province,no_Eukaryota,Eukaryota,Rhizaria,Radiolaria,Acantharea,Acantharea_B,Acantharea_B1,Acanthochiasma,Acanthochiasma_sp.,GRUMP117746,160.251576673866,9.14,34.6,268.9,2.56,0.01,11.81,11.82,,0.89
